configuration,family,run_order,mcv_count,fd_count,total_count,subset_seed,phase,repetition,seconds,mcv_ids,fd_ids
fd_12_s2,fd_only,19,0,12,12,2,measured,5,0.20878905699646566,,2;8;11;12;13;20;23;25;26;30;32;33
fd_12_s2,fd_only,19,0,12,12,2,measured,6,0.2032166450007935,,2;8;11;12;13;20;23;25;26;30;32;33
mixed_32_32,mixed,20,32,32,64,6,warmup,0,0.43733324899949366,0;1;2;3;4;5;6;7;9;10;11;14;15;16;17;18;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35,0;1;2;3;4;5;6;7;8;9;10;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_32_32,mixed,20,32,32,64,6,measured,0,0.45676642900070874,0;1;2;3;4;5;6;7;9;10;11;14;15;16;17;18;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35,0;1;2;3;4;5;6;7;8;9;10;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_32_32,mixed,20,32,32,64,6,measured,1,0.4469108330013114,0;1;2;3;4;5;6;7;9;10;11;14;15;16;17;18;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35,0;1;2;3;4;5;6;7;8;9;10;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_32_32,mixed,20,32,32,64,6,measured,2,0.4557155220027198,0;1;2;3;4;5;6;7;9;10;11;14;15;16;17;18;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35,0;1;2;3;4;5;6;7;8;9;10;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_32_32,mixed,20,32,32,64,6,measured,3,0.4355805969971698,0;1;2;3;4;5;6;7;9;10;11;14;15;16;17;18;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35,0;1;2;3;4;5;6;7;8;9;10;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_32_32,mixed,20,32,32,64,6,measured,4,0.4437636049988214,0;1;2;3;4;5;6;7;9;10;11;14;15;16;17;18;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35,0;1;2;3;4;5;6;7;8;9;10;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_32_32,mixed,20,32,32,64,6,measured,5,0.437051832996076,0;1;2;3;4;5;6;7;9;10;11;14;15;16;17;18;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35,0;1;2;3;4;5;6;7;8;9;10;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_32_32,mixed,20,32,32,64,6,measured,6,0.4392008260037983,0;1;2;3;4;5;6;7;9;10;11;14;15;16;17;18;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35,0;1;2;3;4;5;6;7;8;9;10;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_16_04,mixed,21,16,4,20,1,warmup,0,0.22597296399908373,6;9;10;11;12;15;18;19;20;21;22;28;29;30;31;33,8;12;26;27
mixed_16_04,mixed,21,16,4,20,1,measured,0,0.22777428600238636,6;9;10;11;12;15;18;19;20;21;22;28;29;30;31;33,8;12;26;27
mixed_16_04,mixed,21,16,4,20,1,measured,1,0.2273659790007514,6;9;10;11;12;15;18;19;20;21;22;28;29;30;31;33,8;12;26;27
mixed_16_04,mixed,21,16,4,20,1,measured,2,0.244694298999093,6;9;10;11;12;15;18;19;20;21;22;28;29;30;31;33,8;12;26;27
mixed_16_04,mixed,21,16,4,20,1,measured,3,0.2337629410030786,6;9;10;11;12;15;18;19;20;21;22;28;29;30;31;33,8;12;26;27
mixed_16_04,mixed,21,16,4,20,1,measured,4,0.22951742399891373,6;9;10;11;12;15;18;19;20;21;22;28;29;30;31;33,8;12;26;27
mixed_16_04,mixed,21,16,4,20,1,measured,5,0.22670357800234342,6;9;10;11;12;15;18;19;20;21;22;28;29;30;31;33,8;12;26;27
mixed_16_04,mixed,21,16,4,20,1,measured,6,0.2317835229987395,6;9;10;11;12;15;18;19;20;21;22;28;29;30;31;33,8;12;26;27
mcv_12_s1,mcv_only,22,12,0,12,1,warmup,0,0.174945951999689,2;4;5;10;16;18;23;24;26;27;32;35,
mcv_12_s1,mcv_only,22,12,0,12,1,measured,0,0.17301208499702625,2;4;5;10;16;18;23;24;26;27;32;35,
mcv_12_s1,mcv_only,22,12,0,12,1,measured,1,0.17579205400397768,2;4;5;10;16;18;23;24;26;27;32;35,
mcv_12_s1,mcv_only,22,12,0,12,1,measured,2,0.17410398300125962,2;4;5;10;16;18;23;24;26;27;32;35,
mcv_12_s1,mcv_only,22,12,0,12,1,measured,3,0.1702605489990674,2;4;5;10;16;18;23;24;26;27;32;35,
mcv_12_s1,mcv_only,22,12,0,12,1,measured,4,0.16983561099914368,2;4;5;10;16;18;23;24;26;27;32;35,
mcv_12_s1,mcv_only,22,12,0,12,1,measured,5,0.17204018700431334,2;4;5;10;16;18;23;24;26;27;32;35,
mcv_12_s1,mcv_only,22,12,0,12,1,measured,6,0.1764372839970747,2;4;5;10;16;18;23;24;26;27;32;35,
mcv_24_s0,mcv_only,23,24,0,24,0,warmup,0,0.22040480199939338,1;3;4;6;7;11;12;13;14;16;17;20;21;22;23;24;25;26;27;28;30;32;33;34,
mcv_24_s0,mcv_only,23,24,0,24,0,measured,0,0.22386225200170884,1;3;4;6;7;11;12;13;14;16;17;20;21;22;23;24;25;26;27;28;30;32;33;34,
mcv_24_s0,mcv_only,23,24,0,24,0,measured,1,0.23067327600438148,1;3;4;6;7;11;12;13;14;16;17;20;21;22;23;24;25;26;27;28;30;32;33;34,
mcv_24_s0,mcv_only,23,24,0,24,0,measured,2,0.21636222999950405,1;3;4;6;7;11;12;13;14;16;17;20;21;22;23;24;25;26;27;28;30;32;33;34,
mcv_24_s0,mcv_only,23,24,0,24,0,measured,3,0.2173399769962998,1;3;4;6;7;11;12;13;14;16;17;20;21;22;23;24;25;26;27;28;30;32;33;34,
mcv_24_s0,mcv_only,23,24,0,24,0,measured,4,0.22224964799534064,1;3;4;6;7;11;12;13;14;16;17;20;21;22;23;24;25;26;27;28;30;32;33;34,
mcv_24_s0,mcv_only,23,24,0,24,0,measured,5,0.22189483800320886,1;3;4;6;7;11;12;13;14;16;17;20;21;22;23;24;25;26;27;28;30;32;33;34,
mcv_24_s0,mcv_only,23,24,0,24,0,measured,6,0.2249341939968872,1;3;4;6;7;11;12;13;14;16;17;20;21;22;23;24;25;26;27;28;30;32;33;34,
mcv_12_s2,mcv_only,24,12,0,12,2,warmup,0,0.17233556400606176,0;1;9;10;13;18;19;23;25;27;31;32,
mcv_12_s2,mcv_only,24,12,0,12,2,measured,0,0.1812524580018362,0;1;9;10;13;18;19;23;25;27;31;32,
mcv_12_s2,mcv_only,24,12,0,12,2,measured,1,0.17629085399676114,0;1;9;10;13;18;19;23;25;27;31;32,
mcv_12_s2,mcv_only,24,12,0,12,2,measured,2,0.17412402700574603,0;1;9;10;13;18;19;23;25;27;31;32,
mcv_12_s2,mcv_only,24,12,0,12,2,measured,3,0.18295889999717474,0;1;9;10;13;18;19;23;25;27;31;32,
mcv_12_s2,mcv_only,24,12,0,12,2,measured,4,0.1886561610008357,0;1;9;10;13;18;19;23;25;27;31;32,
mcv_12_s2,mcv_only,24,12,0,12,2,measured,5,0.19361243399907835,0;1;9;10;13;18;19;23;25;27;31;32,
mcv_12_s2,mcv_only,24,12,0,12,2,measured,6,0.19275046199618373,0;1;9;10;13;18;19;23;25;27;31;32,
mixed_16_32,mixed,25,16,32,48,5,warmup,0,0.40801377200114075,0;1;2;3;6;7;11;13;14;17;21;22;23;25;31;32,0;1;2;4;5;6;7;8;9;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_16_32,mixed,25,16,32,48,5,measured,0,0.4096801729974686,0;1;2;3;6;7;11;13;14;17;21;22;23;25;31;32,0;1;2;4;5;6;7;8;9;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_16_32,mixed,25,16,32,48,5,measured,1,0.4316984609977226,0;1;2;3;6;7;11;13;14;17;21;22;23;25;31;32,0;1;2;4;5;6;7;8;9;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_16_32,mixed,25,16,32,48,5,measured,2,0.42944580799667165,0;1;2;3;6;7;11;13;14;17;21;22;23;25;31;32,0;1;2;4;5;6;7;8;9;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_16_32,mixed,25,16,32,48,5,measured,3,0.41604928999731783,0;1;2;3;6;7;11;13;14;17;21;22;23;25;31;32,0;1;2;4;5;6;7;8;9;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_16_32,mixed,25,16,32,48,5,measured,4,0.4002970049987198,0;1;2;3;6;7;11;13;14;17;21;22;23;25;31;32,0;1;2;4;5;6;7;8;9;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_16_32,mixed,25,16,32,48,5,measured,5,0.37903127999743447,0;1;2;3;6;7;11;13;14;17;21;22;23;25;31;32,0;1;2;4;5;6;7;8;9;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_16_32,mixed,25,16,32,48,5,measured,6,0.37116789799620165,0;1;2;3;6;7;11;13;14;17;21;22;23;25;31;32,0;1;2;4;5;6;7;8;9;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mcv_20_s0,mcv_only,26,20,0,20,0,warmup,0,0.20570220700028585,1;4;5;7;8;9;11;13;14;16;19;23;24;25;26;29;30;31;33;34,
mcv_20_s0,mcv_only,26,20,0,20,0,measured,0,0.20874682100111386,1;4;5;7;8;9;11;13;14;16;19;23;24;25;26;29;30;31;33;34,
mcv_20_s0,mcv_only,26,20,0,20,0,measured,1,0.2133912479985156,1;4;5;7;8;9;11;13;14;16;19;23;24;25;26;29;30;31;33;34,
mcv_20_s0,mcv_only,26,20,0,20,0,measured,2,0.2110785799959558,1;4;5;7;8;9;11;13;14;16;19;23;24;25;26;29;30;31;33;34,
mcv_20_s0,mcv_only,26,20,0,20,0,measured,3,0.2118265489989426,1;4;5;7;8;9;11;13;14;16;19;23;24;25;26;29;30;31;33;34,
mcv_20_s0,mcv_only,26,20,0,20,0,measured,4,0.211508871994738,1;4;5;7;8;9;11;13;14;16;19;23;24;25;26;29;30;31;33;34,
mcv_20_s0,mcv_only,26,20,0,20,0,measured,5,0.20835566299501806,1;4;5;7;8;9;11;13;14;16;19;23;24;25;26;29;30;31;33;34,
mcv_20_s0,mcv_only,26,20,0,20,0,measured,6,0.2233697720002965,1;4;5;7;8;9;11;13;14;16;19;23;24;25;26;29;30;31;33;34,
fd_34_s0,fd_only,27,0,34,34,0,warmup,0,0.32675718699465506,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
fd_34_s0,fd_only,27,0,34,34,0,measured,0,0.3291316960021504,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
fd_34_s0,fd_only,27,0,34,34,0,measured,1,0.3248081900019315,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
fd_34_s0,fd_only,27,0,34,34,0,measured,2,0.32722443700185977,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
fd_34_s0,fd_only,27,0,34,34,0,measured,3,0.34267280300264247,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
fd_34_s0,fd_only,27,0,34,34,0,measured,4,0.32179247600288363,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
fd_34_s0,fd_only,27,0,34,34,0,measured,5,0.3414125629933551,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
fd_34_s0,fd_only,27,0,34,34,0,measured,6,0.34074309800053015,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
mixed_04_04,mixed,28,4,4,8,0,warmup,0,0.14528508999501355,5;8;17;19,15;26;29;32
mixed_04_04,mixed,28,4,4,8,0,measured,0,0.14666081500035943,5;8;17;19,15;26;29;32
mixed_04_04,mixed,28,4,4,8,0,measured,1,0.14606394300062675,5;8;17;19,15;26;29;32
mixed_04_04,mixed,28,4,4,8,0,measured,2,0.14655787599622272,5;8;17;19,15;26;29;32
mixed_04_04,mixed,28,4,4,8,0,measured,3,0.14290933199663414,5;8;17;19,15;26;29;32
mixed_04_04,mixed,28,4,4,8,0,measured,4,0.14788143399346154,5;8;17;19,15;26;29;32
mixed_04_04,mixed,28,4,4,8,0,measured,5,0.1466884769979515,5;8;17;19,15;26;29;32
mixed_04_04,mixed,28,4,4,8,0,measured,6,0.1452880879951408,5;8;17;19,15;26;29;32
mcv_04_s0,mcv_only,29,4,0,4,0,warmup,0,0.1251647429962759,6;26;32;34,
mcv_04_s0,mcv_only,29,4,0,4,0,measured,0,0.1262310649981373,6;26;32;34,
mcv_04_s0,mcv_only,29,4,0,4,0,measured,1,0.12791583299986087,6;26;32;34,
mcv_04_s0,mcv_only,29,4,0,4,0,measured,2,0.13001456700294511,6;26;32;34,
mcv_04_s0,mcv_only,29,4,0,4,0,measured,3,0.12705798600654816,6;26;32;34,
mcv_04_s0,mcv_only,29,4,0,4,0,measured,4,0.13145417100167833,6;26;32;34,
mcv_04_s0,mcv_only,29,4,0,4,0,measured,5,0.1380644319942803,6;26;32;34,
mcv_04_s0,mcv_only,29,4,0,4,0,measured,6,0.13877504099946236,6;26;32;34,
fd_24_s2,fd_only,30,0,24,24,2,warmup,0,0.2386200769979041,,0;1;3;4;6;10;11;13;15;16;17;18;19;20;21;22;24;25;26;27;28;29;31;33
fd_24_s2,fd_only,30,0,24,24,2,measured,0,0.25160604900156613,,0;1;3;4;6;10;11;13;15;16;17;18;19;20;21;22;24;25;26;27;28;29;31;33
fd_24_s2,fd_only,30,0,24,24,2,measured,1,0.2537554549999186,,0;1;3;4;6;10;11;13;15;16;17;18;19;20;21;22;24;25;26;27;28;29;31;33
fd_24_s2,fd_only,30,0,24,24,2,measured,2,0.2501218580000568,,0;1;3;4;6;10;11;13;15;16;17;18;19;20;21;22;24;25;26;27;28;29;31;33
fd_24_s2,fd_only,30,0,24,24,2,measured,3,0.25102435799635714,,0;1;3;4;6;10;11;13;15;16;17;18;19;20;21;22;24;25;26;27;28;29;31;33
fd_24_s2,fd_only,30,0,24,24,2,measured,4,0.24855973899684614,,0;1;3;4;6;10;11;13;15;16;17;18;19;20;21;22;24;25;26;27;28;29;31;33
fd_24_s2,fd_only,30,0,24,24,2,measured,5,0.2502485910008545,,0;1;3;4;6;10;11;13;15;16;17;18;19;20;21;22;24;25;26;27;28;29;31;33
fd_24_s2,fd_only,30,0,24,24,2,measured,6,0.26343130999885034,,0;1;3;4;6;10;11;13;15;16;17;18;19;20;21;22;24;25;26;27;28;29;31;33
mcv_16_s0,mcv_only,31,16,0,16,0,warmup,0,0.17752289999771165,1;4;10;11;12;14;15;16;18;22;23;24;25;28;29;34,
mcv_16_s0,mcv_only,31,16,0,16,0,measured,0,0.16955440399760846,1;4;10;11;12;14;15;16;18;22;23;24;25;28;29;34,
mcv_16_s0,mcv_only,31,16,0,16,0,measured,1,0.18457350400422,1;4;10;11;12;14;15;16;18;22;23;24;25;28;29;34,
mcv_16_s0,mcv_only,31,16,0,16,0,measured,2,0.1795705149997957,1;4;10;11;12;14;15;16;18;22;23;24;25;28;29;34,
mcv_16_s0,mcv_only,31,16,0,16,0,measured,3,0.18935846000385936,1;4;10;11;12;14;15;16;18;22;23;24;25;28;29;34,
mcv_16_s0,mcv_only,31,16,0,16,0,measured,4,0.196732279000571,1;4;10;11;12;14;15;16;18;22;23;24;25;28;29;34,
mcv_16_s0,mcv_only,31,16,0,16,0,measured,5,0.20362681600090582,1;4;10;11;12;14;15;16;18;22;23;24;25;28;29;34,
mcv_16_s0,mcv_only,31,16,0,16,0,measured,6,0.19642318000114756,1;4;10;11;12;14;15;16;18;22;23;24;25;28;29;34,
mcv_24_s1,mcv_only,32,24,0,24,1,warmup,0,0.21675432700430974,0;2;4;5;7;8;9;11;13;14;16;17;18;19;20;22;24;25;27;28;29;33;34;35,
mcv_24_s1,mcv_only,32,24,0,24,1,measured,0,0.22812809300376102,0;2;4;5;7;8;9;11;13;14;16;17;18;19;20;22;24;25;27;28;29;33;34;35,
mcv_24_s1,mcv_only,32,24,0,24,1,measured,1,0.23079773299832596,0;2;4;5;7;8;9;11;13;14;16;17;18;19;20;22;24;25;27;28;29;33;34;35,
mcv_24_s1,mcv_only,32,24,0,24,1,measured,2,0.22709615100029623,0;2;4;5;7;8;9;11;13;14;16;17;18;19;20;22;24;25;27;28;29;33;34;35,
mcv_24_s1,mcv_only,32,24,0,24,1,measured,3,0.22986124999442836,0;2;4;5;7;8;9;11;13;14;16;17;18;19;20;22;24;25;27;28;29;33;34;35,
mcv_24_s1,mcv_only,32,24,0,24,1,measured,4,0.2269166830010363,0;2;4;5;7;8;9;11;13;14;16;17;18;19;20;22;24;25;27;28;29;33;34;35,
mcv_24_s1,mcv_only,32,24,0,24,1,measured,5,0.22821421799744712,0;2;4;5;7;8;9;11;13;14;16;17;18;19;20;22;24;25;27;28;29;33;34;35,
mcv_24_s1,mcv_only,32,24,0,24,1,measured,6,0.22336312299739802,0;2;4;5;7;8;9;11;13;14;16;17;18;19;20;22;24;25;27;28;29;33;34;35,
mcv_08_s0,mcv_only,33,8,0,8,0,warmup,0,0.15423244599514874,1;5;6;21;22;28;33;35,
mcv_08_s0,mcv_only,33,8,0,8,0,measured,0,0.14185818899568403,1;5;6;21;22;28;33;35,
mcv_08_s0,mcv_only,33,8,0,8,0,measured,1,0.14417168300133198,1;5;6;21;22;28;33;35,
mcv_08_s0,mcv_only,33,8,0,8,0,measured,2,0.15185473000019556,1;5;6;21;22;28;33;35,
mcv_08_s0,mcv_only,33,8,0,8,0,measured,3,0.1521326309957658,1;5;6;21;22;28;33;35,
mcv_08_s0,mcv_only,33,8,0,8,0,measured,4,0.14360153699817602,1;5;6;21;22;28;33;35,
mcv_08_s0,mcv_only,33,8,0,8,0,measured,5,0.14558198399754474,1;5;6;21;22;28;33;35,
mcv_08_s0,mcv_only,33,8,0,8,0,measured,6,0.14596000899473438,1;5;6;21;22;28;33;35,
fd_08_s0,fd_only,34,0,8,8,0,warmup,0,0.16873819000466028,,1;7;9;12;23;24;27;32
fd_08_s0,fd_only,34,0,8,8,0,measured,0,0.17326414399576606,,1;7;9;12;23;24;27;32
fd_08_s0,fd_only,34,0,8,8,0,measured,1,0.1733384959952673,,1;7;9;12;23;24;27;32
fd_08_s0,fd_only,34,0,8,8,0,measured,2,0.1717047130005085,,1;7;9;12;23;24;27;32
fd_08_s0,fd_only,34,0,8,8,0,measured,3,0.17145903300115606,,1;7;9;12;23;24;27;32
fd_08_s0,fd_only,34,0,8,8,0,measured,4,0.17014033799932804,,1;7;9;12;23;24;27;32
fd_08_s0,fd_only,34,0,8,8,0,measured,5,0.1750735179957701,,1;7;9;12;23;24;27;32
fd_08_s0,fd_only,34,0,8,8,0,measured,6,0.17482916599692544,,1;7;9;12;23;24;27;32
